gene_id,gene_name,runon_chr,runon_start,runon_end,runon_strand,runon_width,runon_base_mean,runon_log2FC,runon_padj,gene_log2FC,gene_padj,stc15_time_v_vehicle,tissue,time
ENSMUSG00000043336,Filip1l,16,57393490,57413489,+,20000,66.3158056099551,0.47388755650457,0.385487516222901,0.378157130720589,0.379856912109843,120,Tumour,120h
ENSMUSG00000043602,Zfp3,11,70663755,70683754,+,20000,102.672956581768,0.775174611706699,0.149685382922498,0.064159872783363,0.874678018902759,120,Tumour,120h
ENSMUSG00000044456,Rin3,12,102357115,102377114,+,20000,249.171434553723,0.212302762111207,0.577972276228472,1.32757197836172,0.120747568656249,120,Tumour,120h
ENSMUSG00000044468,Tent5c,3,100355373,100375372,-,20000,7.15590741168626,0.297245261410986,NA,0.60860660558867,0.269294337202551,120,Tumour,120h
ENSMUSG00000044583,Tlr7,X,166067925,166087924,-,20000,17.5639663651442,0.29334033580453,0.667408539850229,0.615072132751235,0.183332204759045,120,Tumour,120h
ENSMUSG00000045107,Saysd1,14,20105704,20125703,-,20000,9.83420693664303,0.607024864092298,NA,-0.85529992849913,0.284564342076932,120,Tumour,120h
ENSMUSG00000045503,Sys1,2,164307433,164327432,+,20000,86.0310982599674,0.252105309718507,0.725107905802748,-0.270447316057186,0.563333356214709,120,Tumour,120h
ENSMUSG00000045868,Gvin1,7,105735763,105755762,-,20000,83.131739106927,0.877427521667002,0.232010468482407,0.684205963124379,0.209781574953401,120,Tumour,120h
ENSMUSG00000046062,Ppp1r15b,1,133067522,133087521,+,20000,34.3481046406461,-0.31252362201303,0.625976705608916,-0.0230434098884231,0.926667061148862,120,Tumour,120h
ENSMUSG00000046079,Lrrc8d,5,105963077,105983076,+,20000,58.5627223746687,0.805646495300489,0.346268588928602,0.433415806560132,0.228718551800298,120,Tumour,120h
ENSMUSG00000046080,Clec9a,6,129401727,129421726,+,20000,22.1394152984782,1.26276409376425,0.143693974927011,0.602004346509707,0.478079185701294,120,Tumour,120h
ENSMUSG00000046768,Rhoj,12,75448231,75468230,+,20000,8.15806764634294,1.40731941711372,NA,0.584946733713253,0.305655713240888,120,Tumour,120h
ENSMUSG00000046791,Riox1,12,83999726,84019725,+,20000,33.7097510333997,0.00596859331155121,0.995067481013629,0.0693226509764467,0.768429954583762,120,Tumour,120h
ENSMUSG00000046794,Ppp1r3b,8,35855289,35875288,+,20000,5.23172492146385,0.648929392904092,NA,0.562857300007365,0.21800542040036,120,Tumour,120h
ENSMUSG00000046994,Mars2,1,55287630,55307629,+,20000,138.661756669137,-0.248498424643318,0.687946317817641,-0.281368648026851,0.359647784472498,120,Tumour,120h
ENSMUSG00000047036,Zfp445,9,122673101,122677974,-,4874,29.1441265906212,-0.173701542162283,0.754517557729057,-0.117098784229263,0.514429675110634,120,Tumour,120h
ENSMUSG00000047446,Arl4a,12,40063290,40083289,-,20000,308.008859763492,-0.277819385181477,0.58749000317038,-0.772346860038416,0.261272586785805,120,Tumour,120h
ENSMUSG00000047656,Trpt1,19,6976415,6996414,+,20000,39.4304601233417,0.275193408359612,0.572751250744772,-0.223711571600969,0.578300876477854,120,Tumour,120h
ENSMUSG00000047735,Samd9l,6,3352257,3372256,-,20000,36.3894041691747,1.01704508562925,0.244810805151172,0.146740570338249,0.766709153753804,120,Tumour,120h
ENSMUSG00000047751,Utf1,7,139525026,139545025,+,20000,65.4372440964158,0.845500826525493,0.349501813283845,0.116065841082224,NA,120,Tumour,120h
ENSMUSG00000047880,Cxcr5,9,44403084,44423083,-,20000,81.5666877848387,1.16294862183702,0.174535589613031,0.0909874988005766,NA,120,Tumour,120h
ENSMUSG00000048677,Tpcn2,7,144787660,144807659,-,20000,57.1939972127888,1.29867451049576,0.273689132480676,0.403858952428162,0.231489765281396,120,Tumour,120h
ENSMUSG00000048787,Dcun1d3,7,119432019,119452018,-,20000,128.160771789042,0.216104190802063,0.745583022030376,-0.00953376520208645,0.974916534154463,120,Tumour,120h
ENSMUSG00000049047,Armcx3,X,133662205,133682204,+,20000,16.5225745191728,1.00271326034131,NA,0.338988267899213,0.487066000899991,120,Tumour,120h
ENSMUSG00000049323,Smcr8,11,60679114,60699113,+,20000,347.534205046794,-0.250405433849782,0.372447762501357,0.157400364351133,0.656102628020066,120,Tumour,120h
ENSMUSG00000049580,Tsku,7,97979875,97999874,-,20000,10.8736092236765,0.97756998477264,NA,0.425304462434298,0.228449381041933,120,Tumour,120h
ENSMUSG00000049680,Urgcp,11,5657688,5663416,-,5729,47.2780421246151,0.209515685117844,0.641087325073551,0.244337960384207,0.360370971099986,120,Tumour,120h
ENSMUSG00000049686,Orai1,5,123168520,123188519,+,20000,33.1842783782594,0.495319606151489,0.547570002187414,0.369734691301943,0.324600818251347,120,Tumour,120h
ENSMUSG00000049878,Rlf,4,120983080,121003079,-,20000,175.197237041739,0.0301128569638231,0.978168455396953,-0.169423466143985,0.483458603344658,120,Tumour,120h
ENSMUSG00000049907,Rasl11b,5,74360143,74380142,+,20000,185.979700911879,0.605321862769032,0.351795190299204,0.180919093506311,0.626917062135307,120,Tumour,120h
ENSMUSG00000049969,Plekhf2,4,10968662,10988661,-,20000,60.2331982957975,0.0583606529651131,0.942975632943227,-0.210205798923673,0.62190487643835,120,Tumour,120h
ENSMUSG00000050107,Haspin,11,73006311,73026310,-,20000,92.3228336448622,0.122015645296699,0.866070550280282,-0.0727606191432481,0.715087387900403,120,Tumour,120h
ENSMUSG00000050493,Fam167b,4,129452166,129470607,-,18442,28.5483860931926,0.944504640135147,0.237817424716567,0.26187771243556,0.604452242764834,120,Tumour,120h
ENSMUSG00000050587,Lrrc4c,2,97462012,97482011,+,20000,19.3112692013707,0.179512800158627,0.829436190217265,0.282172787060891,0.510504191301822,120,Tumour,120h
ENSMUSG00000051022,Hs3st1,5,39751278,39771277,-,20000,224.254112586452,0.923872649539784,0.112925812825638,0.896599374411966,0.156560517802567,120,Tumour,120h
ENSMUSG00000051124,Gimap9,6,48655634,48661515,+,5882,31.7684137729337,-0.73229838510703,0.252791703456268,-0.78648540798707,0.249746368665564,120,Tumour,120h
ENSMUSG00000051234,Rnf7,9,96332990,96352989,-,20000,26.7321837661371,0.357061518831344,0.622815828447207,-0.834102677832933,0.287977952618733,120,Tumour,120h
ENSMUSG00000051341,Zfp52,17,21782864,21787269,+,4406,111.785471865535,0.0378127138403071,0.96376154360768,-0.426739265323554,0.351795190299204,120,Tumour,120h
ENSMUSG00000051367,Six1,12,73068601,73088600,-,20000,94.4689725248936,1.55084765812576,0.119010964453946,0.909106112944512,0.274976774780079,120,Tumour,120h
ENSMUSG00000052151,Plpp2,10,79342264,79362263,-,20000,98.7411399307975,0.950795612200683,0.355734504020022,0.0241040242911508,0.956487830931591,120,Tumour,120h
ENSMUSG00000052609,Plekhg3,12,76625817,76645816,+,20000,430.206121681087,0.601216833545643,0.268255829042415,0.633525794243755,0.190044036422558,120,Tumour,120h
ENSMUSG00000052776,Oas1a,5,121025646,121034318,-,8673,28.9984909699245,1.14465445847392,0.142635417458947,0.334860804086902,0.561695379362601,120,Tumour,120h
ENSMUSG00000053914,Kdm4d,9,14353844,14373843,-,20000,4.98465388116136,0.905298664186488,NA,-0.197706954070462,NA,120,Tumour,120h
ENSMUSG00000054072,Iigp1,18,60525700,60545699,+,20000,51.3144285037278,0.603158804534307,0.508969471697755,0.484406578722831,0.300765788712739,120,Tumour,120h
ENSMUSG00000054648,Zfp869,8,70135306,70155305,-,20000,9.22471629524624,-0.167178056763233,NA,-0.427860273751392,0.299592727666466,120,Tumour,120h
ENSMUSG00000054850,Smim10l2a,X,55423160,55443159,+,20000,121.070847342748,0.0212483894564536,0.974679430563069,-0.309604843578023,0.499171490337244,120,Tumour,120h
ENSMUSG00000054951,9130008F23Rik,17,41166373,41186372,-,20000,50.392807079268,1.10572010584247,0.124912543160437,0.0517950746709349,0.914488209663748,120,Tumour,120h
ENSMUSG00000055128,Cgrrf1,14,47091651,47111650,+,20000,36.7265115310861,0.392180861660639,0.500207601618173,-0.37556467160597,0.534055137960014,120,Tumour,120h
ENSMUSG00000055652,Klhl25,7,75523880,75543879,+,20000,10.8619495831531,0.826874409925327,NA,0.102530294846777,0.64703175347551,120,Tumour,120h
ENSMUSG00000056019,Zfp709,8,72649572,72662451,+,12880,51.5229894778046,-0.021618931637316,0.979131061237025,-0.223231725345415,0.539841025847581,120,Tumour,120h
ENSMUSG00000056069,Otulinl,15,27635157,27655156,-,20000,6.32270432675974,0.681088927427453,NA,0.104236468123047,0.899259278519823,120,Tumour,120h
ENSMUSG00000056260,Lrif1,3,106643891,106663890,+,20000,127.249511948383,-0.349359678305484,0.520300702219906,-0.584679696833622,0.271069878659304,120,Tumour,120h
ENSMUSG00000056536,Pign,1,105426151,105446150,-,20000,97.9637509806287,0.554965432471595,0.457024355017202,-0.00465470855900812,0.988422956442243,120,Tumour,120h
ENSMUSG00000057135,Scimp,11,70661758,70681757,-,20000,33.4687910713526,0.926919096451087,0.17322909633925,0.694888317039134,0.402242730352599,120,Tumour,120h
ENSMUSG00000057396,Zfp759,13,67289852,67309851,+,20000,145.074311666186,-0.011543207841437,0.988960806805569,-0.540077642166923,0.212008518042588,120,Tumour,120h
ENSMUSG00000057409,Zfp53,17,21730736,21750735,+,20000,191.653852997474,-0.00987386868410263,0.98530760600294,-0.269853729648854,0.650753039567255,120,Tumour,120h
ENSMUSG00000057522,Spop,11,95384233,95404232,+,20000,53.1511599537942,0.352319463499831,0.616615623061092,-0.239220211176048,0.569533217165872,120,Tumour,120h
ENSMUSG00000057766,Ankrd29,18,12369458,12385418,-,15961,16.9033751587469,1.73913730736236,0.146147577306026,0.664263719501439,0.453242215175348,120,Tumour,120h
ENSMUSG00000059291,Rpl11,4,135757042,135777041,-,20000,115.640638246666,0.192746971332458,0.774307469132306,-0.587950613827454,0.318525441292482,120,Tumour,120h
ENSMUSG00000059475,Zfp426,9,20371457,20380003,-,8547,44.3057447853159,0.156472450682795,0.774994300191184,-0.288589115533858,0.450969311823464,120,Tumour,120h
ENSMUSG00000060301,2610008E11Rik,10,78880208,78900207,-,20000,1233.07487440787,0.610614465540267,0.44405578459087,0.154409017652387,0.6068522843424,120,Tumour,120h
ENSMUSG00000060671,Atp8b2,3,89826788,89846787,-,20000,24.1325179320798,0.407341149212423,0.592554017471115,0.618093395428917,0.250494807645724,120,Tumour,120h
ENSMUSG00000060678,H4c3,13,23867932,23881617,-,13686,3323.47191596384,-1.01105509376381,0.298891737709962,-0.377988234497685,0.360159440665391,120,Tumour,120h
ENSMUSG00000060950,Trmt61a,12,111650337,111670336,+,20000,26.0006373842593,1.06459107791064,0.287590795935422,-0.5078022971023,0.295457913584259,120,Tumour,120h
ENSMUSG00000061615,H2ac4,13,23935582,23936249,+,668,2.67507041104947,-0.58377067688023,NA,-0.643193292904566,0.261673983216449,120,Tumour,120h
ENSMUSG00000061758,Akr1b10,6,34373886,34389268,+,15383,43.1519840659002,0.125323851737022,0.90833875667986,-0.217276292487933,0.427078229783582,120,Tumour,120h
ENSMUSG00000062210,Tnfaip8,18,50224850,50244849,+,20000,24.9059341621312,0.611905039798585,0.319537199807599,0.0854858039776719,0.886731588142456,120,Tumour,120h
ENSMUSG00000062743,Zfp677,17,21619528,21639527,+,20000,18.7589470273295,0.343091769883505,0.727015925364783,-0.107249786697228,0.87175500322896,120,Tumour,120h
ENSMUSG00000063047,Zfp780b,7,27640786,27660785,-,20000,330.690351914713,-0.228655372181118,0.381816188200873,-0.319911438121009,0.296855390090281,120,Tumour,120h
ENSMUSG00000063049,Ing2,8,48100213,48120212,-,20000,251.458883003348,0.144915759491243,0.878304128911188,-0.213128870985763,0.44308304690581,120,Tumour,120h
ENSMUSG00000063383,Zfp947,17,22343340,22363339,-,20000,61.6772340261552,0.437449692490152,0.614101131490928,-0.483884330190729,0.335872192035301,120,Tumour,120h
ENSMUSG00000063704,Mapk15,15,75871004,75881738,+,10735,102.140138687263,0.718771696142654,0.141570358559367,-0.227221245960219,NA,120,Tumour,120h
ENSMUSG00000066258,Trim12a,7,103937302,103949103,-,11802,126.996200499046,0.832769292421103,0.255901338345008,0.558404142664137,0.177434502303376,120,Tumour,120h
ENSMUSG00000066861,Oas1g,5,120994205,121014204,-,20000,54.5295776607275,1.15163473324629,0.161028010329154,0.29975761277503,0.599734645382497,120,Tumour,120h
ENSMUSG00000066880,Zfp617,8,72688474,72704914,+,16441,203.071597202082,-0.306873556915641,0.461271378266994,-0.515114733987297,0.326458417967484,120,Tumour,120h
ENSMUSG00000067916,Zfp991,4,147265037,147285036,+,20000,881.553772791936,0.556022777024412,0.261706538197035,0.36485935157654,0.282629931550045,120,Tumour,120h
ENSMUSG00000067931,Zfp948,17,21808962,21828961,+,20000,104.370615051224,-0.0230441743196034,0.984420972812913,-0.474284990693637,0.247931829000068,120,Tumour,120h
ENSMUSG00000068134,Zfp120,2,149936326,149956325,-,20000,12.8784991446503,-0.11895057064467,NA,-0.583846044572932,0.405112399228631,120,Tumour,120h
ENSMUSG00000068744,Psrc1,3,108295548,108315547,+,20000,24.2300148122173,0.988488750632184,0.216445828095176,-0.41389459516662,0.186856216696061,120,Tumour,120h
ENSMUSG00000069300,H2bc11,13,22227847,22247846,+,20000,17.1956963829313,0.0491499706608209,0.969218095374953,-0.602896681220355,0.25586198800927,120,Tumour,120h
ENSMUSG00000069301,H2ac11,13,22219739,22226629,-,6891,8327.05339660987,-0.713530234773236,0.309911318294135,-0.472056012734628,0.372896241502394,120,Tumour,120h
ENSMUSG00000069305,H4c18,13,21995937,22015936,-,20000,4431.9147953018,-1.0460349739824,0.176285313640889,-0.696236437238492,0.283053339602582,120,Tumour,120h
ENSMUSG00000069793,Slfn9,11,82849216,82869215,-,20000,203.634642385785,0.607524742407547,0.179980528098166,0.253857746648777,0.498625903111526,120,Tumour,120h
ENSMUSG00000070298,Trcg1,9,57157148,57177147,+,20000,88.1299713446829,0.370096553498487,0.3550729786923,0.343208772939576,NA,120,Tumour,120h
ENSMUSG00000070306,Ccdc153,9,44158312,44178311,+,20000,65.5873350265659,-0.699190172623933,0.171913239627518,-2.38799349117412,NA,120,Tumour,120h
ENSMUSG00000070426,Rnf121,7,101667898,101668343,-,446,31.5209870904598,0.642734084924473,0.391633594885364,-0.429471573281704,0.329593380046059,120,Tumour,120h
ENSMUSG00000070462,Tlnrd1,7,83509081,83529080,-,20000,52.7171220207389,-0.222207010469374,0.822006639461091,0.207346904777617,0.353502540795802,120,Tumour,120h
ENSMUSG00000070605,Zfp992,4,146554750,146574749,+,20000,503.289545850888,0.89658865131217,0.187264390168948,-0.00582043512482675,0.98872277276125,120,Tumour,120h
ENSMUSG00000070780,Rbm47,5,66153892,66173891,-,20000,139.098689294304,0.783024873426725,0.261272586785805,0.845257637259041,0.181871435343414,120,Tumour,120h
ENSMUSG00000071266,Zfp946,17,22675671,22695670,+,20000,214.306668306603,0.598089435938621,0.60570205842391,-0.151975907839844,0.758618031192424,120,Tumour,120h
ENSMUSG00000071267,Zfp942,17,22128908,22145940,-,17033,356.347320063799,0.129988654356089,0.900350028744378,-0.406534251973198,0.240573488798363,120,Tumour,120h
ENSMUSG00000071302,Zfp1006,8,129924598,129944597,-,20000,855.312252532959,-0.173887595068554,0.689903719264835,-0.532302949836427,0.346010441569169,120,Tumour,120h
ENSMUSG00000071379,Hpcal1,12,17841935,17861934,+,20000,17.5109118175537,0.612118634742004,0.507207920735252,0.674804358003168,0.218780558732573,120,Tumour,120h
ENSMUSG00000072066,Zfp1008,13,62732069,62752068,-,20000,224.94052290684,-0.0103754890572537,0.985394113034655,-0.351903047757422,0.503775544310472,120,Tumour,120h
ENSMUSG00000072620,Slfn2,11,82961505,82981504,+,20000,21.4687321978075,0.622227525454262,0.438922374603615,0.478089095003014,0.447699703857228,120,Tumour,120h
ENSMUSG00000072763,Zfp1007,5,109802411,109822410,-,20000,227.236542551127,-0.00235187282482416,0.997839608415886,-0.570501314472266,0.343913558345927,120,Tumour,120h
ENSMUSG00000073448,Gm10509,17,21911581,21926722,+,15142,83.1876281947048,-0.40101408520595,0.261717212440456,-0.564672634437138,0.299309447723753,120,Tumour,120h
ENSMUSG00000073901,Or2ag19,7,106445415,106462391,+,16977,17.6523042928357,0.521566913664232,0.568640982044221,-0.290717825136607,0.750448857177779,120,Tumour,120h
ENSMUSG00000074340,Ovgp1,3,105894740,105914739,+,20000,246.092419411245,0.630518431062435,0.3124940354447,-0.0495456278272959,NA,120,Tumour,120h
ENSMUSG00000074733,Zfp950,19,61086569,61106568,-,20000,910.768068867162,0.209781699471746,0.641014747144995,0.00639877273492691,0.988468095731095,120,Tumour,120h
ENSMUSG00000074748,Atxn7l3b,10,112741335,112761334,-,20000,58.3432919815622,-0.0776195874339466,0.87015827336147,-0.135713128677509,0.557077642058049,120,Tumour,120h
ENSMUSG00000074811,Hps6,19,45994613,46014612,+,20000,63.5108069635899,0.0433742818231066,0.940034572155454,-0.0446219488532596,0.905741755474975,120,Tumour,120h
ENSMUSG00000074890,Lcmt2,2,120948079,120968078,-,20000,34.449789096847,-0.219006872518592,0.783281514752599,-0.16032420688973,0.660197816561154,120,Tumour,120h
ENSMUSG00000078234,Klhdc7a,4,139667531,139687530,-,20000,31.5722741765463,0.50486859633588,0.488851950300878,0.814592212003172,0.215558773588072,120,Tumour,120h
ENSMUSG00000078498,Zfp988,4,147418192,147438191,+,20000,6.07520344271302,-0.232712786706745,NA,0.649098891705929,NA,120,Tumour,120h
ENSMUSG00000078606,Gvin2,7,105524346,105544345,-,20000,84.2990650010891,0.874495747422105,0.249679401285865,0.928447431282392,0.0820922035933795,120,Tumour,120h
ENSMUSG00000078869,Gm14409,2,176936447,176956446,-,20000,33.8304014365148,0.817378031534151,0.220827146830175,0.4165790550453,NA,120,Tumour,120h
ENSMUSG00000078878,Gm14305,2,176413607,176433606,+,20000,1033.62176048546,-0.189692808394647,0.653754643933178,-0.939959812635701,0.226652265359179,120,Tumour,120h
ENSMUSG00000078880,Gm14308,2,176294635,176314634,-,20000,1357.59562956226,-0.155887410434599,0.735267591823148,-1.07235537101807,0.518142344472982,120,Tumour,120h
ENSMUSG00000078881,Gm14434,2,176145071,176165070,-,20000,1361.7919117667,-0.140924412583111,0.764406654147712,-2.65372169355031,0.273820975198852,120,Tumour,120h
ENSMUSG00000078887,Gm6710,2,175673042,175693041,+,20000,1173.44140922081,-0.107875528102352,0.839397789296823,-0.806774071807103,0.269928540506092,120,Tumour,120h
ENSMUSG00000078897,Gm4724,2,175244093,175264092,-,20000,1360.81242222562,-0.148171416231939,0.748453406748899,-1.19316936851112,0.196966468554623,120,Tumour,120h
ENSMUSG00000078898,Zfp968,2,175230030,175250029,+,20000,597.482404885687,0.157321002214013,0.82707456309449,0.573944160120063,0.90975463475752,120,Tumour,120h
ENSMUSG00000078899,Gm4631,2,175143748,175163747,-,20000,771.382053712563,0.0341143289778996,0.968054317977735,-0.311929219772642,0.272447023278096,120,Tumour,120h
ENSMUSG00000078922,Tgtp1,11,48870209,48876153,-,5945,65.4083893525459,0.715492879778165,0.50077495542049,0.432204697580799,0.257481454856523,120,Tumour,120h
ENSMUSG00000079083,Jrkl,9,13222612,13242611,-,20000,42.5806491315597,-0.299670453201585,0.699188933378173,-0.546906729247566,0.243415128839295,120,Tumour,120h
ENSMUSG00000079084,Ccdc82,9,13292868,13298305,+,5438,26.9802336293812,1.47817002588226,0.1210365668658,0.411925231276884,0.259128445834389,120,Tumour,120h
ENSMUSG00000079227,Ccr5,9,123932522,123952521,+,20000,84.9360518073154,0.807047861327674,0.367701542440789,0.524728003177593,0.271069878659304,120,Tumour,120h
ENSMUSG00000079415,Cntf,19,12721024,12741023,-,20000,59.7098607395162,-0.182721250563216,0.745991967882629,-0.0222177699377195,0.957056486427069,120,Tumour,120h
